account_id,amount,payment_date,downpayment_amount,prev_account_id,global_amount,is_downpayment,prev_is_downpayment,downpayment,installments
46911203,3900,1/25/2020,9900,46911203,13800,more than downpayment,equal to downpayment,0,3900
46cdb666,10000,10/23/2019,9900,,10000,more than downpayment,,9900,100
46cdb666,5000,1/3/2020,9900,46cdb666,15000,more than downpayment,more than downpayment,0,5000
46cdb666,5000,2/6/2020,9900,46cdb666,20000,more than downpayment,more than downpayment,0,5000
46IPIYTR,1599,10/14/2019,1594,,1599,more than downpayment,,1594,5
46MH8ENX,9900,12/30/2019,9900,,9900,equal to downpayment,,9900,0
4.71E+72,9900,12/5/2019,9900,,9900,equal to downpayment,,9900,0
4.71E+72,3900,1/24/2020,9900,4.71E+72,13800,more than downpayment,equal to downpayment,0,3900
47867d51,8900,11/13/2019,8900,,8900,equal to downpayment,,8900,0
47867d51,3900,12/4/2019,8900,47867d51,12800,more than downpayment,equal to downpayment,0,3900
47867d51,3900,1/3/2020,8900,47867d51,16700,more than downpayment,more than downpayment,0,3900
47867d51,3900,2/1/2020,8900,47867d51,20600,more than downpayment,more than downpayment,0,3900
47dae745,7900,9/11/2019,7900,,7900,equal to downpayment,,7900,0
47dae745,4000,10/23/2019,7900,47dae745,11900,more than downpayment,equal to downpayment,0,4000
47dae745,4000,11/21/2019,7900,47dae745,15900,more than downpayment,more than downpayment,0,4000
47dae745,4000,12/20/2019,7900,47dae745,19900,more than downpayment,more than downpayment,0,4000
47dae745,4000,1/21/2020,7900,47dae745,23900,more than downpayment,more than downpayment,0,4000
47MO8PIC,9900,1/3/2020,9900,,9900,equal to downpayment,,9900,0
486acda3,1300,1/14/2020,4999,,1300,less than downpayment,,1300,0
486acda3,700,1/23/2020,4999,486acda3,2000,less than downpayment,less than downpayment,700,0
486acda3,3000,1/28/2020,4999,486acda3,5000,more than downpayment,less than downpayment,2999,1
49422JC8,9900,12/19/2019,9900,,9900,equal to downpayment,,9900,0
498ea93c,5,9/26/2019,9900,,5,less than downpayment,,5,0
49WI7RCY,1594,10/14/2019,8900,,1594,less than downpayment,,1594,0
49WI7RCY,7306,11/13/2019,8900,49WI7RCY,8900,equal to downpayment,less than downpayment,7306,0
49WI7RCY,3900,12/26/2019,8900,49WI7RCY,12800,more than downpayment,equal to downpayment,0,3900
49WI7RCY,3900,1/25/2020,8900,49WI7RCY,16700,more than downpayment,more than downpayment,0,3900
4a152725,8900,10/9/2019,8900,,8900,equal to downpayment,,8900,0
4a152725,5000,11/3/2019,8900,4a152725,13900,more than downpayment,equal to downpayment,0,5000
4a152725,5000,12/6/2019,8900,4a152725,18900,more than downpayment,more than downpayment,0,5000
4a152725,5000,1/6/2020,8900,4a152725,23900,more than downpayment,more than downpayment,0,5000
4A3HWA4C,9900,11/22/2019,9900,,9900,equal to downpayment,,9900,0
4ace85e4,9900,11/11/2019,9900,,9900,equal to downpayment,,9900,0
4ace85e4,3900,12/27/2019,9900,4ace85e4,13800,more than downpayment,equal to downpayment,0,3900
4ace85e4,3900,2/5/2020,9900,4ace85e4,17700,more than downpayment,more than downpayment,0,3900
4b25TihY,8900,2/4/2019,8900,,8900,equal to downpayment,,8900,0
4b25TihY,3900,3/4/2019,8900,4b25TihY,12800,more than downpayment,equal to downpayment,0,3900
4b25TihY,3900,4/5/2019,8900,4b25TihY,16700,more than downpayment,more than downpayment,0,3900
4b25TihY,3900,5/4/2019,8900,4b25TihY,20600,more than downpayment,more than downpayment,0,3900
4b25TihY,3900,6/6/2019,8900,4b25TihY,24500,more than downpayment,more than downpayment,0,3900
4b25TihY,3900,7/6/2019,8900,4b25TihY,28400,more than downpayment,more than downpayment,0,3900
4b25TihY,3900,8/5/2019,8900,4b25TihY,32300,more than downpayment,more than downpayment,0,3900
4b25TihY,3900,9/6/2019,8900,4b25TihY,36200,more than downpayment,more than downpayment,0,3900
4b25TihY,3900,10/7/2019,8900,4b25TihY,40100,more than downpayment,more than downpayment,0,3900
4b25TihY,3900,11/12/2019,8900,4b25TihY,44000,more than downpayment,more than downpayment,0,3900
4b25TihY,3900,12/6/2019,8900,4b25TihY,47900,more than downpayment,more than downpayment,0,3900
4b25TihY,3900,1/7/2020,8900,4b25TihY,51800,more than downpayment,more than downpayment,0,3900
4b25TihY,3900,2/6/2020,8900,4b25TihY,55700,more than downpayment,more than downpayment,0,3900
4b4f16ea,13555,1/16/2020,7900,,13555,more than downpayment,,7900,5655
4Bg8fMcd,8900,2/27/2019,8900,,8900,equal to downpayment,,8900,0
4Bg8fMcd,3900,4/9/2019,8900,4Bg8fMcd,12800,more than downpayment,equal to downpayment,0,3900
4Bg8fMcd,3900,5/6/2019,8900,4Bg8fMcd,16700,more than downpayment,more than downpayment,0,3900
4Bg8fMcd,3900,6/4/2019,8900,4Bg8fMcd,20600,more than downpayment,more than downpayment,0,3900
4Bg8fMcd,3900,7/12/2019,8900,4Bg8fMcd,24500,more than downpayment,more than downpayment,0,3900
4Bg8fMcd,3900,8/7/2019,8900,4Bg8fMcd,28400,more than downpayment,more than downpayment,0,3900
4Bg8fMcd,3900,9/5/2019,8900,4Bg8fMcd,32300,more than downpayment,more than downpayment,0,3900
4Bg8fMcd,3900,10/19/2019,8900,4Bg8fMcd,36200,more than downpayment,more than downpayment,0,3900
4Bg8fMcd,3900,11/7/2019,8900,4Bg8fMcd,40100,more than downpayment,more than downpayment,0,3900
4Bg8fMcd,3000,12/20/2019,8900,4Bg8fMcd,43100,more than downpayment,more than downpayment,0,3000
4Bg8fMcd,900,12/31/2019,8900,4Bg8fMcd,44000,more than downpayment,more than downpayment,0,900
4Bg8fMcd,1000,1/13/2020,8900,4Bg8fMcd,45000,more than downpayment,more than downpayment,0,1000
4Bg8fMcd,2900,1/16/2020,8900,4Bg8fMcd,47900,more than downpayment,more than downpayment,0,2900
4Bg8fMcd,1800,2/6/2020,8900,4Bg8fMcd,49700,more than downpayment,more than downpayment,0,1800
4BKALWZ2,9900,12/30/2019,9900,,9900,equal to downpayment,,9900,0
4c323f33,9900,12/30/2019,9900,,9900,equal to downpayment,,9900,0
4c323f33,3900,2/5/2020,9900,4c323f33,13800,more than downpayment,equal to downpayment,0,3900
4c515e3e,3999,11/14/2019,3999,,3999,equal to downpayment,,3999,0
4c515e3e,3100,1/2/2020,3999,4c515e3e,7099,more than downpayment,equal to downpayment,0,3100
4c515e3e,3100,2/3/2020,3999,4c515e3e,10199,more than downpayment,more than downpayment,0,3100
4c8ce26e,16700,9/20/2019,8900,,16700,more than downpayment,,8900,7800
4c8ce26e,1000,12/5/2019,8900,4c8ce26e,17700,more than downpayment,more than downpayment,0,1000
4c8ce26e,2000,1/6/2020,8900,4c8ce26e,19700,more than downpayment,more than downpayment,0,2000
4c8ce26e,3900,2/4/2020,8900,4c8ce26e,23600,more than downpayment,more than downpayment,0,3900
4CJJL5ZQ,9900,11/12/2019,9900,,9900,equal to downpayment,,9900,0
4CJJL5ZQ,3900,1/3/2020,9900,4CJJL5ZQ,13800,more than downpayment,equal to downpayment,0,3900
4CVIDUGG,9900,11/4/2019,9900,,9900,equal to downpayment,,9900,0
4CVIDUGG,6000,12/27/2019,9900,4CVIDUGG,15900,more than downpayment,equal to downpayment,0,6000
4d2e8a73,8900,9/24/2019,8900,,8900,equal to downpayment,,8900,0
4d2e8a73,3900,10/26/2019,8900,4d2e8a73,12800,more than downpayment,equal to downpayment,0,3900
4d2e8a73,3900,12/4/2019,8900,4d2e8a73,16700,more than downpayment,more than downpayment,0,3900
4d2e8a73,3900,12/26/2019,8900,4d2e8a73,20600,more than downpayment,more than downpayment,0,3900
4d2e8a73,3900,1/29/2020,8900,4d2e8a73,24500,more than downpayment,more than downpayment,0,3900
4d51c94c,26250,1/23/2020,26250,,26250,equal to downpayment,,26250,0
4e5ce9b7,1000,10/8/2019,9900,,1000,less than downpayment,,1000,0
4e5ce9b7,1000,10/23/2019,9900,4e5ce9b7,2000,less than downpayment,less than downpayment,1000,0
4e5ce9b7,7900,1/3/2020,9900,4e5ce9b7,9900,equal to downpayment,less than downpayment,7900,0
4f0c0ef8,9900,1/22/2020,9900,,9900,equal to downpayment,,9900,0
4FOSCGH9,9900,11/19/2019,9900,,9900,equal to downpayment,,9900,0
4FOSCGH9,3900,1/28/2020,9900,4FOSCGH9,13800,more than downpayment,equal to downpayment,0,3900
4gk14bZZ,20000,12/10/2018,8900,,20000,more than downpayment,,8900,11100
4gk14bZZ,5000,1/23/2019,8900,4gk14bZZ,25000,more than downpayment,more than downpayment,0,5000
4gk14bZZ,5000,2/22/2019,8900,4gk14bZZ,30000,more than downpayment,more than downpayment,0,5000
4gk14bZZ,5000,3/23/2019,8900,4gk14bZZ,35000,more than downpayment,more than downpayment,0,5000
4gk14bZZ,5000,4/21/2019,8900,4gk14bZZ,40000,more than downpayment,more than downpayment,0,5000
4gk14bZZ,5000,5/23/2019,8900,4gk14bZZ,45000,more than downpayment,more than downpayment,0,5000
4gk14bZZ,5000,6/22/2019,8900,4gk14bZZ,50000,more than downpayment,more than downpayment,0,5000
4gk14bZZ,5000,7/23/2019,8900,4gk14bZZ,55000,more than downpayment,more than downpayment,0,5000
4gk14bZZ,5000,8/24/2019,8900,4gk14bZZ,60000,more than downpayment,more than downpayment,0,5000
4gk14bZZ,5000,9/24/2019,8900,4gk14bZZ,65000,more than downpayment,more than downpayment,0,5000
4gk14bZZ,5000,10/22/2019,8900,4gk14bZZ,70000,more than downpayment,more than downpayment,0,5000
4gk14bZZ,5000,11/24/2019,8900,4gk14bZZ,75000,more than downpayment,more than downpayment,0,5000
4gk14bZZ,5000,12/22/2019,8900,4gk14bZZ,80000,more than downpayment,more than downpayment,0,5000
4gk14bZZ,3900,1/24/2020,8900,4gk14bZZ,83900,more than downpayment,more than downpayment,0,3900
4GsEQdm9,10000,8/7/2018,10000,,10000,equal to downpayment,,10000,0
4GsEQdm9,4500,9/7/2018,10000,4GsEQdm9,14500,more than downpayment,equal to downpayment,0,4500
4GsEQdm9,4500,10/12/2018,10000,4GsEQdm9,19000,more than downpayment,more than downpayment,0,4500
4GsEQdm9,4500,11/19/2018,10000,4GsEQdm9,23500,more than downpayment,more than downpayment,0,4500
4GsEQdm9,4500,12/22/2018,10000,4GsEQdm9,28000,more than downpayment,more than downpayment,0,4500
4GsEQdm9,4500,1/22/2019,10000,4GsEQdm9,32500,more than downpayment,more than downpayment,0,4500
4GsEQdm9,4500,2/25/2019,10000,4GsEQdm9,37000,more than downpayment,more than downpayment,0,4500
4GsEQdm9,4500,3/25/2019,10000,4GsEQdm9,41500,more than downpayment,more than downpayment,0,4500
4GsEQdm9,4500,4/26/2019,10000,4GsEQdm9,46000,more than downpayment,more than downpayment,0,4500
4GsEQdm9,4500,5/25/2019,10000,4GsEQdm9,50500,more than downpayment,more than downpayment,0,4500
4GsEQdm9,4500,7/2/2019,10000,4GsEQdm9,55000,more than downpayment,more than downpayment,0,4500
4GsEQdm9,4500,7/30/2019,10000,4GsEQdm9,59500,more than downpayment,more than downpayment,0,4500
4GsEQdm9,4500,9/7/2019,10000,4GsEQdm9,64000,more than downpayment,more than downpayment,0,4500
4H8CX8XD,10000,5/20/2019,8900,,10000,more than downpayment,,8900,1100
4H8CX8XD,16000,7/25/2019,8900,4H8CX8XD,26000,more than downpayment,more than downpayment,0,16000
4H8CX8XD,12000,10/25/2019,8900,4H8CX8XD,38000,more than downpayment,more than downpayment,0,12000
4H8CX8XD,12000,1/25/2020,8900,4H8CX8XD,50000,more than downpayment,more than downpayment,0,12000
4HJG6Z4K,9900,8/15/2019,9900,,9900,equal to downpayment,,9900,0
4HJG6Z4K,3900,10/4/2019,9900,4HJG6Z4K,13800,more than downpayment,equal to downpayment,0,3900
4HJG6Z4K,3900,11/4/2019,9900,4HJG6Z4K,17700,more than downpayment,more than downpayment,0,3900
4HJG6Z4K,3900,12/26/2019,9900,4HJG6Z4K,21600,more than downpayment,more than downpayment,0,3900
4HJG6Z4K,3900,1/28/2020,9900,4HJG6Z4K,25500,more than downpayment,more than downpayment,0,3900
4HJQDLDP,9900,1/2/2020,9900,,9900,equal to downpayment,,9900,0
4HJQDLDP,900,1/23/2020,9900,4HJQDLDP,10800,more than downpayment,equal to downpayment,0,900
4IU48UMY,19000,1/22/2020,23400,,19000,less than downpayment,,19000,0
4IU48UMY,4500,1/28/2020,23400,4IU48UMY,23500,more than downpayment,less than downpayment,4400,100
4IZ4FC7C,10000,7/12/2019,8900,,10000,more than downpayment,,8900,1100
4IZ4FC7C,11700,9/6/2019,8900,4IZ4FC7C,21700,more than downpayment,more than downpayment,0,11700
4IZ4FC7C,19500,1/25/2020,8900,4IZ4FC7C,41200,more than downpayment,more than downpayment,0,19500
4j3h4LnS,8900,11/23/2018,8900,,8900,equal to downpayment,,8900,0
4j3h4LnS,3900,12/28/2018,8900,4j3h4LnS,12800,more than downpayment,equal to downpayment,0,3900
4j3h4LnS,3900,2/1/2019,8900,4j3h4LnS,16700,more than downpayment,more than downpayment,0,3900
4j3h4LnS,1400,2/28/2019,8900,4j3h4LnS,18100,more than downpayment,more than downpayment,0,1400
4j3h4LnS,1900,3/9/2019,8900,4j3h4LnS,20000,more than downpayment,more than downpayment,0,1900
4j3h4LnS,500,3/24/2019,8900,4j3h4LnS,20500,more than downpayment,more than downpayment,0,500
4j3h4LnS,500,4/4/2019,8900,4j3h4LnS,21000,more than downpayment,more than downpayment,0,500
4j3h4LnS,500,4/18/2019,8900,4j3h4LnS,21500,more than downpayment,more than downpayment,0,500
4j3h4LnS,500,5/22/2019,8900,4j3h4LnS,22000,more than downpayment,more than downpayment,0,500
4j3h4LnS,500,5/30/2019,8900,4j3h4LnS,22500,more than downpayment,more than downpayment,0,500
4j3h4LnS,500,6/25/2019,8900,4j3h4LnS,23000,more than downpayment,more than downpayment,0,500
4j3h4LnS,500,7/3/2019,8900,4j3h4LnS,23500,more than downpayment,more than downpayment,0,500
4j3h4LnS,100,7/31/2019,8900,4j3h4LnS,23600,more than downpayment,more than downpayment,0,100
4j3h4LnS,300,8/6/2019,8900,4j3h4LnS,23900,more than downpayment,more than downpayment,0,300
4j3h4LnS,200,8/14/2019,8900,4j3h4LnS,24100,more than downpayment,more than downpayment,0,200
4j3h4LnS,200,8/21/2019,8900,4j3h4LnS,24300,more than downpayment,more than downpayment,0,200
4j3h4LnS,200,8/29/2019,8900,4j3h4LnS,24500,more than downpayment,more than downpayment,0,200
4j3h4LnS,500,9/4/2019,8900,4j3h4LnS,25000,more than downpayment,more than downpayment,0,500
4j3h4LnS,10000,10/1/2019,8900,4j3h4LnS,35000,more than downpayment,more than downpayment,0,10000
4j3h4LnS,2000,10/6/2019,8900,4j3h4LnS,37000,more than downpayment,more than downpayment,0,2000
4j3h4LnS,1000,11/2/2019,8900,4j3h4LnS,38000,more than downpayment,more than downpayment,0,1000
4j3h4LnS,1000,11/16/2019,8900,4j3h4LnS,39000,more than downpayment,more than downpayment,0,1000
4j3h4LnS,1000,11/17/2019,8900,4j3h4LnS,40000,more than downpayment,more than downpayment,0,1000
4j3h4LnS,1000,11/26/2019,8900,4j3h4LnS,41000,more than downpayment,more than downpayment,0,1000
4J5H3OFV,1500,11/20/2019,9900,,1500,less than downpayment,,1500,0
4JIhzKgk,7000,6/9/2017,7000,,7000,equal to downpayment,,7000,0
4JIhzKgk,3000,7/18/2017,7000,4JIhzKgk,10000,more than downpayment,equal to downpayment,0,3000
4JIhzKgk,3000,8/15/2017,7000,4JIhzKgk,13000,more than downpayment,more than downpayment,0,3000
4JIhzKgk,3000,9/13/2017,7000,4JIhzKgk,16000,more than downpayment,more than downpayment,0,3000
4JIhzKgk,3000,10/17/2017,7000,4JIhzKgk,19000,more than downpayment,more than downpayment,0,3000
4JIhzKgk,3000,11/13/2017,7000,4JIhzKgk,22000,more than downpayment,more than downpayment,0,3000
4JIhzKgk,3000,12/15/2017,7000,4JIhzKgk,25000,more than downpayment,more than downpayment,0,3000
4JIhzKgk,3000,1/13/2018,7000,4JIhzKgk,28000,more than downpayment,more than downpayment,0,3000
4JIhzKgk,3000,3/1/2018,7000,4JIhzKgk,31000,more than downpayment,more than downpayment,0,3000
4JIhzKgk,4000,3/16/2018,7000,4JIhzKgk,35000,more than downpayment,more than downpayment,0,4000
4jouALvP,6800,5/22/2017,6800,,6800,equal to downpayment,,6800,0
4jouALvP,1000,2/28/2018,6800,4jouALvP,7800,more than downpayment,equal to downpayment,0,1000
4jouALvP,1500,4/17/2018,6800,4jouALvP,9300,more than downpayment,more than downpayment,0,1500
4jouALvP,1100,6/24/2019,6800,4jouALvP,10400,more than downpayment,more than downpayment,0,1100
4jouALvP,800,8/12/2019,6800,4jouALvP,11200,more than downpayment,more than downpayment,0,800
4K6UXJGZ,9900,1/4/2020,9900,,9900,equal to downpayment,,9900,0
4keZC65G,8900,7/18/2019,8900,,8900,equal to downpayment,,8900,0
4keZC65G,7800,9/28/2019,8900,4keZC65G,16700,more than downpayment,equal to downpayment,0,7800
4keZC65G,3900,11/25/2019,8900,4keZC65G,20600,more than downpayment,more than downpayment,0,3900
4keZC65G,3900,12/26/2019,8900,4keZC65G,24500,more than downpayment,more than downpayment,0,3900
4keZC65G,3900,1/25/2020,8900,4keZC65G,28400,more than downpayment,more than downpayment,0,3900
4kVGepWJ,8900,4/15/2019,8900,,8900,equal to downpayment,,8900,0
4kVGepWJ,3900,5/17/2019,8900,4kVGepWJ,12800,more than downpayment,equal to downpayment,0,3900
4kVGepWJ,3900,6/22/2019,8900,4kVGepWJ,16700,more than downpayment,more than downpayment,0,3900
4kVGepWJ,3900,7/18/2019,8900,4kVGepWJ,20600,more than downpayment,more than downpayment,0,3900
4kVGepWJ,3900,8/21/2019,8900,4kVGepWJ,24500,more than downpayment,more than downpayment,0,3900
4kVGepWJ,3900,9/23/2019,8900,4kVGepWJ,28400,more than downpayment,more than downpayment,0,3900
4kVGepWJ,3900,10/21/2019,8900,4kVGepWJ,32300,more than downpayment,more than downpayment,0,3900
4kVGepWJ,3900,11/20/2019,8900,4kVGepWJ,36200,more than downpayment,more than downpayment,0,3900
4kVGepWJ,3900,12/23/2019,8900,4kVGepWJ,40100,more than downpayment,more than downpayment,0,3900
4kVGepWJ,3900,1/24/2020,8900,4kVGepWJ,44000,more than downpayment,more than downpayment,0,3900
4m2CD78D,10000,11/30/2018,10000,,10000,equal to downpayment,,10000,0
4m2CD78D,4500,2/21/2019,10000,4m2CD78D,14500,more than downpayment,equal to downpayment,0,4500
4m2CD78D,4500,3/29/2019,10000,4m2CD78D,19000,more than downpayment,more than downpayment,0,4500
4MV56EA8,9900,1/3/2020,9900,,9900,equal to downpayment,,9900,0
4NMD7IC8,8900,5/25/2019,8900,,8900,equal to downpayment,,8900,0
4NMD7IC8,3900,7/5/2019,8900,4NMD7IC8,12800,more than downpayment,equal to downpayment,0,3900
4NMD7IC8,3900,8/2/2019,8900,4NMD7IC8,16700,more than downpayment,more than downpayment,0,3900
4NMD7IC8,3900,9/6/2019,8900,4NMD7IC8,20600,more than downpayment,more than downpayment,0,3900
4NMD7IC8,3900,10/4/2019,8900,4NMD7IC8,24500,more than downpayment,more than downpayment,0,3900
4NMD7IC8,3900,11/5/2019,8900,4NMD7IC8,28400,more than downpayment,more than downpayment,0,3900
4NMD7IC8,3900,12/4/2019,8900,4NMD7IC8,32300,more than downpayment,more than downpayment,0,3900
4NMD7IC8,3900,1/8/2020,8900,4NMD7IC8,36200,more than downpayment,more than downpayment,0,3900
4NVpgsZZ,17200,4/15/2019,8900,,17200,more than downpayment,,8900,8300
4NVpgsZZ,10000,5/6/2019,8900,4NVpgsZZ,27200,more than downpayment,more than downpayment,0,10000
4NVpgsZZ,10000,10/16/2019,8900,4NVpgsZZ,37200,more than downpayment,more than downpayment,0,10000
4NyNo7nQ,10000,7/12/2019,9900,,10000,more than downpayment,,9900,100
4NyNo7nQ,4000,11/8/2019,9900,4NyNo7nQ,14000,more than downpayment,more than downpayment,0,4000
4NyNo7nQ,3400,12/11/2019,9900,4NyNo7nQ,17400,more than downpayment,more than downpayment,0,3400
4NyNo7nQ,3020,1/23/2020,9900,4NyNo7nQ,20420,more than downpayment,more than downpayment,0,3020
4OXI3LXC,9900,1/13/2020,9900,,9900,equal to downpayment,,9900,0
4PPE7J53,9900,6/28/2019,9900,,9900,equal to downpayment,,9900,0
4PPE7J53,3900,8/18/2019,9900,4PPE7J53,13800,more than downpayment,equal to downpayment,0,3900
4PPE7J53,3900,9/20/2019,9900,4PPE7J53,17700,more than downpayment,more than downpayment,0,3900
4PPE7J53,3900,10/18/2019,9900,4PPE7J53,21600,more than downpayment,more than downpayment,0,3900
4PPE7J53,3900,12/5/2019,9900,4PPE7J53,25500,more than downpayment,more than downpayment,0,3900
4PPE7J53,3900,1/5/2020,9900,4PPE7J53,29400,more than downpayment,more than downpayment,0,3900
4PPE7J53,3900,2/7/2020,9900,4PPE7J53,33300,more than downpayment,more than downpayment,0,3900
4pPriyB1,10000,11/7/2018,10000,,10000,equal to downpayment,,10000,0
4pPriyB1,4500,12/5/2018,10000,4pPriyB1,14500,more than downpayment,equal to downpayment,0,4500
4pPriyB1,2000,12/24/2018,10000,4pPriyB1,16500,more than downpayment,more than downpayment,0,2000
4pPriyB1,1900,1/12/2019,10000,4pPriyB1,18400,more than downpayment,more than downpayment,0,1900
4pPriyB1,5100,1/18/2019,10000,4pPriyB1,23500,more than downpayment,more than downpayment,0,5100
